"","WD24CD","wd_pop"
"4964","E05014083",8392
"4965","E05014084",6111
"4966","E05014085",8720
"4967","E05014086",12511
"4968","E05014087",18634
"4969","E05014088",12565
"4970","E05014089",15303
"4971","E05014090",11093
"4972","E05014091",12418
"4973","E05014092",13815
"4974","E05014093",10662
"4975","E05014094",9689
"4976","E05014095",14862
"4977","E05014096",13888
"4978","E05014097",12352
"4979","E05014098",9982
"4980","E05014099",9218
"4981","E05014100",9520
"4982","E05014101",10698
"4983","E05014102",15700
"4984","E05014103",8914
"4985","E05014104",24115
"4986","E05014105",13517
"4987","E05014106",15341
"4988","E05014107",9550
"4989","E05014108",11493
"4990","E05014109",9329
"4991","E05014110",9245
"4992","E05014111",13958
"4993","E05014112",15036
"4994","E05014113",8529
"4995","E05014114",9754
"4996","E05014115",14833
"4997","E05014116",8871
"4998","E05014117",11822
"4999","E05014118",30469
"5000","E05014119",10444
"5001","E05014120",8835
"5002","E05014121",8363
"5003","E05014122",10244
"5004","E05014123",8787
"5005","E05014124",14455
"5006","E05014125",8367
"5007","E05014126",10918
"5008","E05014127",11097
"5009","E05014128",11119
"5010","E05014129",5529
"5011","E05014130",7782
"5012","E05014131",9918
"5013","E05014132",11867
"5014","E05014133",5612
"5015","E05014134",5815
"5016","E05014135",14058
"5017","E05014136",9589
"5018","E05014137",9057
"5019","E05014138",5832
"5020","E05014139",4928
"5021","E05014140",6167
"5022","E05014141",6085
"5023","E05014142",5308
"5024","E05014143",4792
"5025","E05014144",5564
"5026","E05014145",5788
"5027","E05014146",4517
"5028","E05014147",4446
"5029","E05014148",5269
"5030","E05014149",5833
"5031","E05014150",4225
"5032","E05014151",4795
"5033","E05014152",8957
"5034","E05014153",18747
"5035","E05014154",10425
"5036","E05014155",9888
"5037","E05014156",9389
"5038","E05014157",12694
"5039","E05014158",8570
"5040","E05014159",9396
"5041","E05014160",10759
"5042","E05014161",9966
"5043","E05014162",10161
"5044","E05014163",10675
"5045","E05014164",15891
"5046","E05014165",12623
"5047","E05014166",12294
"5048","E05014167",8757
"5049","E05014168",10321
"5050","E05014169",6205
"5051","E05014170",6683
"5052","E05014171",4798
"5053","E05014172",7614
"5054","E05014173",5564
"5055","E05014174",6719
"5056","E05014175",4879
"5057","E05014176",5568
"5058","E05014177",4658
"5059","E05014178",14221
"5060","E05014179",4040
"5061","E05014180",4756
"5062","E05014181",6959
"5063","E05014182",5192
"5064","E05014183",4195
"5065","E05014184",5660
"5066","E05014185",8920
"5067","E05014186",4655
"5068","E05014187",7214
"5069","E05014188",4952
"5070","E05014189",4609
"5071","E05014190",14465
"5072","E05014191",7242
"5073","E05014192",4757
"5074","E05014193",7838
"5075","E05014194",4853
"5076","E05014195",4491
"5077","E05014196",4535
"5078","E05014197",5831
"5079","E05014198",6143
"5080","E05014199",4792
"5081","E05014200",5307
"5082","E05014201",5583
"5083","E05014202",4860
"5084","E05014203",4749
"5085","E05014204",6212
"5086","E05014205",4322
"5087","E05014206",5791
"5088","E05014207",5956
"5089","E05014208",6215
"5090","E05014209",6723
"5091","E05014210",4783
"5092","E05014211",4480
"5093","E05014212",4532
"5094","E05014213",4730
"5095","E05014214",6182
"5096","E05014215",7027
"5097","E05014216",4062
"5098","E05014217",5706
"5099","E05014218",5573
"5100","E05014219",4569
"5101","E05014220",2963
"5102","E05014221",3410
"5103","E05014222",4574
"5104","E05014223",4507
"5105","E05014224",3915
"5106","E05014225",5998
"5107","E05014226",10431
"5108","E05014227",4390
"5109","E05014228",11466
"5110","E05014229",5825
"5111","E05014230",3448
"5112","E05014231",4700
"5113","E05014232",5105
"5114","E05014233",8610
"5115","E05014234",6694
"5116","E05014235",7176
"5117","E05014236",6606
"5118","E05014237",5054
"5119","E05014238",3902
"5120","E05014239",3315
"5121","E05014240",22673
"5122","E05014241",9289
"5123","E05014242",6201
"5124","E05014243",12212
"5125","E05014244",8033
"5126","E05014245",8225
"5127","E05014246",11850
"5128","E05014247",4219
"5129","E05014248",7601
"5130","E05014249",11510
"5131","E05014250",5620
"5132","E05014251",8556
"5133","E05014252",5666
"5134","E05014253",5431
"5135","E05014254",4962
"5136","E05014255",6014
"5137","E05014256",6940
"5138","E05014257",6467
"5139","E05014258",5630
"5140","E05014259",8147
"5141","E05014260",5443
"5142","E05014261",6424
"5143","E05014262",10909
"5144","E05014263",6663
"5145","E05014264",5386
"5146","E05014265",5305
"5147","E05014266",4608
"5148","E05014267",7066
"5149","E05014268",4526
"5150","E05014269",4722
"5151","E05014270",6581
"5152","E05014271",5571
"5153","E05014272",6565
"5154","E05014273",10341
"5155","E05014274",7883
"5156","E05014275",6829
"5157","E05014276",4806
"5158","E05014277",8139
"5159","E05014278",9342
"5160","E05014279",7767
"5161","E05014280",10644
"5162","E05014281",5095
"5163","E05014282",6374
"5164","E05014283",6233
"5165","E05014284",6457
"5166","E05014285",5305
"5167","E05014286",9008
"5168","E05014287",6198
"5169","E05014288",6422
"5170","E05014289",9140
"5171","E05014290",5679
"5172","E05014291",7401
"5173","E05014292",7731
"5174","E05014293",7378
"5175","E05014294",5245
"5176","E05014295",5641
"5177","E05014296",5394
"5178","E05014297",7026
"5179","E05014298",9045
"5180","E05014299",7172
"5181","E05014300",8066
"5182","E05014301",5930
"5183","E05014302",7389
"5184","E05014303",7219
"5185","E05014304",6841
"5186","E05014305",4964
"5187","E05014306",7681
"5188","E05014307",8063
"5189","E05014308",7716
"5190","E05014309",8665
"5191","E05014310",4923
"5192","E05014311",4908
"5193","E05014312",8016
"5194","E05014313",6178
"5195","E05014314",10342
"5196","E05014315",8569
"5197","E05014316",5982
"5198","E05014317",11281
"5199","E05014318",7933
"5200","E05014319",5838
"5201","E05014320",7020
"5202","E05014321",8116
"5203","E05014322",8121
"5204","E05014323",6593
"5205","E05014324",10119
"5206","E05014325",7036
"5207","E05014326",7402
"5208","E05014327",6514
"5209","E05014328",6518
"5210","E05014329",5070
"5211","E05014330",5156
"5212","E05014331",12055
"5213","E05014332",7229
"5214","E05014333",9599
"5215","E05014334",6977
"5216","E05014335",5182
"5217","E05014336",6635
"5218","E05014337",6477
"5219","E05014338",8745
"5220","E05014339",19231
"5221","E05014340",11705
"5222","E05014341",8268
"5223","E05014342",9745
"5224","E05014343",13112
"5225","E05014344",13282
"5226","E05014345",11431
"5227","E05014346",8246
"5228","E05014347",9378
"5229","E05014348",9320
"5230","E05014349",8653
"5231","E05014350",12684
"5232","E05014351",10118
"5233","E05014352",8644
"5234","E05014353",9318
"5235","E05014354",8189
"5236","E05014355",8685
"5237","E05014356",8904
"5238","E05014357",10031
"5239","E05014358",7369
"5240","E05014359",8569
"5241","E05014360",12154
"5242","E05014361",10375
"5243","E05014362",9967
"5244","E05014363",9545
"5245","E05014364",10486
"5246","E05014365",8378
"5247","E05014366",10188
"5248","E05014367",8801
"5249","E05014368",9546
"5250","E05014369",9130
"5251","E05014370",9757
"5252","E05014371",9743
"5253","E05014372",8970
"5254","E05014373",9202
"5255","E05014374",8850
"5256","E05014375",12108
"5257","E05014376",10701
"5258","E05014377",10346
"5259","E05014378",10703
"5260","E05014379",9496
"5261","E05014380",9590
"5262","E05014381",13044
"5263","E05014382",11995
"5264","E05014383",8831
"5265","E05014384",9937
"5266","E05014385",8955
"5267","E05014386",14329
"5268","E05014387",12190
"5269","E05014388",11762
"5270","E05014389",12206
"5271","E05014390",11733
"5272","E05014391",9220
"5273","E05014392",15613
"5274","E05014393",6930
"5275","E05014394",15193
"5276","E05014395",7827
"5277","E05014396",4673
"5278","E05014397",7731
"5279","E05014398",8710
"5280","E05014399",12750
"5281","E05014400",9246
"5282","E05014401",12164
"5283","E05014402",17745
"5284","E05014403",5564
"5285","E05014404",15633
"5286","E05014405",8241
"5287","E05014406",4122
"5288","E05014407",7456
"5289","E05014408",3695
"5290","E05014409",12330
"5291","E05014410",4232
"5292","E05014411",3699
"5293","E05014412",9224
"5294","E05014413",8064
"5295","E05014414",11402
"5296","E05014415",15526
"5297","E05014416",13248
"5298","E05014417",4261
"5299","E05014418",4917
"5300","E05014419",8057
"5301","E05014420",12194
"5302","E05014421",8995
"5303","E05014422",7454
"5304","E05014423",9179
"5305","E05014424",4187
"5306","E05014425",3204
"5307","E05014426",2282
"5308","E05014427",4530
"5309","E05014428",4738
"5310","E05014429",5138
"5311","E05014430",6378
"5312","E05014431",4350
"5313","E05014432",5917
"5314","E05014433",2444
"5315","E05014434",8312
"5316","E05014435",5194
"5317","E05014436",5170
"5318","E05014437",4211
"5319","E05014438",4631
"5320","E05014439",5393
"5321","E05014440",5206
"5322","E05014441",5357
"5323","E05014442",2353
"5324","E05014443",3188
"5325","E05014444",4416
"5326","E05014445",5561
"5327","E05014446",2966
"5328","E05014447",8924
"5329","E05014448",5440
"5330","E05014449",4407
"5331","E05014450",19839
"5332","E05014451",6622
"5333","E05014452",4489
"5334","E05014453",12524
"5335","E05014454",11777
"5336","E05014455",20005
"5337","E05014456",8908
"5338","E05014457",12157
"5339","E05014458",12391
"5340","E05014459",8852
"5341","E05014460",7046
"5342","E05014461",11222
"5343","E05014462",11113
"5344","E05014463",9799
"5345","E05014464",12146
"5346","E05014465",13267
"5347","E05014466",3276
"5348","E05014467",14547
"5349","E05014468",15533
"5350","E05014469",12675
"5351","E05014470",8305
"5352","E05014471",14327
"5353","E05014472",8213
"5354","E05014473",7006
"5355","E05014474",12610
"5356","E05014475",3891
"5357","E05014476",10441
"5358","E05014477",4968
"5359","E05014478",13979
"5360","E05014479",5111
"5361","E05014480",8174
"5362","E05014481",7352
"5363","E05014482",11556
"5364","E05014483",9931
"5365","E05014484",5677
"5366","E05014485",8106
"5367","E05014486",8645
"5368","E05014487",5892
"5369","E05014488",5992
"5370","E05014489",4499
"5371","E05014490",4905
"5372","E05014491",2589
"5373","E05014492",7455
"5374","E05014493",6121
"5375","E05014494",8677
"5376","E05014495",14340
"5377","E05014496",6069
"5378","E05014497",7888
"5379","E05014498",8384
"5380","E05014499",3098
"5381","E05014500",3695
"5382","E05014501",4930
"5383","E05014502",10186
"5384","E05014503",3925
"5385","E05014504",8950
"5386","E05014505",3612
"5387","E05014506",4603
"5388","E05014507",6008
"5389","E05014508",10759
"5390","E05014509",6661
"5391","E05014510",7978
"5392","E05014511",3163
"5393","E05014512",4649
"5394","E05014513",4278
"5395","E05014514",4132
"5396","E05014515",5949
"5397","E05014516",12535
"5398","E05014517",7291
"5399","E05014518",4619
"5400","E05014519",9115
"5401","E05014520",15605
"5402","E05014521",10301
"5403","E05014522",10608
"5404","E05014523",10363
"5405","E05014524",9134
"5406","E05014525",11213
"5407","E05014526",10156
"5408","E05014527",8902
"5409","E05014528",13183
"5410","E05014529",9980
"5411","E05014530",11270
"5412","E05014531",11089
"5413","E05014532",11369
"5414","E05014533",10993
"5415","E05014534",9657
"5416","E05014535",21051
"5417","E05014536",11248
"5418","E05014537",9830
"5419","E05014538",4576
"5420","E05014539",5429
"5421","E05014540",5949
"5422","E05014541",3679
"5423","E05014542",4948
"5424","E05014543",4949
"5425","E05014544",5723
"5426","E05014545",8436
"5427","E05014546",4569
"5428","E05014547",5178
"5429","E05014548",4193
"5430","E05014549",3369
"5431","E05014550",4930
"5432","E05014551",3857
"5433","E05014552",1942
"5434","E05014553",5396
"5435","E05014554",6425
"5436","E05014555",5741
"5437","E05014556",12965
"5438","E05014557",4765
"5439","E05014558",10569
"5440","E05014559",8346
"5441","E05014560",4923
"5442","E05014561",7107
"5443","E05014562",4299
"5444","E05014563",5473
"5445","E05014564",8070
"5446","E05014565",4687
"5447","E05014566",5256
"5448","E05014567",12501
"5449","E05014568",5426
"5450","E05014569",6413
"5451","E05014570",4929
"5452","E05014571",5528
"5453","E05014572",8153
"5454","E05014573",17407
"5455","E05014574",20260
"5456","E05014575",6549
"5457","E05014576",5943
"5458","E05014577",4681
"5459","E05014578",7348
"5460","E05014579",4802
"5461","E05014580",8476
"5462","E05014581",5319
"5463","E05014582",4584
"5464","E05014583",5152
"5465","E05014584",10023
"5466","E05014585",17433
"5467","E05014586",7711
"5468","E05014587",5160
"5469","E05014588",6412
"5470","E05014589",4005
"5471","E05014590",8219
"5472","E05014591",5355
"5473","E05014592",2371
"5474","E05014593",1689
"5475","E05014594",1791
"5476","E05014595",1939
"5477","E05014596",2633
"5478","E05014597",2329
"5479","E05014598",5745
"5480","E05014599",2460
"5481","E05014600",2687
"5482","E05014601",2025
"5483","E05014602",4006
"5484","E05014603",2309
"5485","E05014604",5815
"5486","E05014605",6309
"5487","E05014606",1914
"5488","E05014607",2278
"5489","E05014608",5706
"5490","E05014609",1949
"5491","E05014610",2794
"5492","E05014611",1837
"5493","E05014612",1986
"5494","E05014613",3030
"5495","E05014614",6220
"5496","E05014615",2939
"5497","E05014616",2771
"5498","E05014617",2119
"5499","E05014618",2091
"5500","E05014619",2224
"5501","E05014620",2884
"5502","E05014621",1468
"5503","E05014622",2735
"5504","E05014623",2532
"5505","E05014624",2195
"5506","E05014625",3029
"5507","E05014626",3172
"5508","E05014627",2051
"5509","E05014628",2110
"5510","E05014629",2621
"5511","E05014630",2895
"5512","E05014631",5859
"5513","E05014632",2528
"5514","E05014633",1839
"5515","E05014634",2007
"5516","E05014635",2458
"5517","E05014636",3575
"5518","E05014637",2614
"5519","E05014638",3174
"5520","E05014639",3414
"5521","E05014640",3680
"5522","E05014641",2327
"5523","E05014642",2684
"5524","E05014643",2531
"5525","E05014644",3201
"5526","E05014645",3875
"5527","E05014646",16495
"5528","E05014647",12223
"5529","E05014648",8995
"5530","E05014649",15157
"5531","E05014650",22780
"5532","E05014651",8066
"5533","E05014652",9453
"5534","E05014653",9556
"5535","E05014654",12101
"5536","E05014655",12273
"5537","E05014656",9672
"5538","E05014657",10371
"5539","E05014658",8634
"5540","E05014659",9345
"5541","E05014660",9193
"5542","E05014661",9743
"5543","E05014662",11017
"5544","E05014663",16152
"5545","E05014664",11689
"5546","E05014665",14140
"5547","E05014666",6232
"5548","E05014667",6083
"5549","E05014668",5383
"5550","E05014669",6720
"5551","E05014670",6906
"5552","E05014671",3375
"5553","E05014672",13468
"5554","E05014673",12063
"5555","E05014674",3038
"5556","E05014675",9769
"5557","E05014676",11464
"5558","E05014677",11269
"5559","E05014678",3308
"5560","E05014679",5252
"5561","E05014680",7506
"5562","E05014681",7351
"5563","E05014682",8435
"5564","E05014683",5466
"5565","E05014684",8162
"5566","E05014685",1135
"5567","E05014686",10693
"5568","E05014687",3127
"5569","E05014688",10905
"5570","E05014689",10436
"5571","E05014690",9257
"5572","E05014691",5658
"5573","E05014692",8355
"5574","E05014693",5948
"5575","E05014694",5031
"5576","E05014695",9173
"5577","E05014696",4399
"5578","E05014697",5638
"5579","E05014698",4405
"5580","E05014699",5592
"5581","E05014700",8548
"5582","E05014701",5039
"5583","E05014702",8430
"5584","E05014703",10332
"5585","E05014704",6248
"5586","E05014705",6072
"5587","E05014706",9009
"5588","E05014707",5250
"5589","E05014708",6914
"5590","E05014709",2586
"5591","E05014710",5040
"5592","E05014711",4908
"5593","E05014712",3984
"5594","E05014713",8295
"5595","E05014714",5035
"5596","E05014715",3916
"5597","E05014716",4486
"5598","E05014717",5101
"5599","E05014718",7219
"5600","E05014719",4170
"5601","E05014720",6727
"5602","E05014721",3433
"5603","E05014722",3060
"5604","E05014723",6144
"5605","E05014724",7215
"5606","E05014725",3027
"5607","E05014726",7758
"5608","E05014727",6271
"5609","E05014728",7087
"5610","E05014729",7309
"5611","E05014730",6646
"5612","E05014731",4708
"5613","E05014732",6281
"5614","E05014733",6256
"5615","E05014734",6465
"5616","E05014735",10726
"5617","E05014736",14861
"5618","E05014737",9716
"5619","E05014738",11750
"5620","E05014739",13042
"5621","E05014740",14231
"5622","E05014741",9745
"5623","E05014742",12417
"5624","E05014743",8119
"5625","E05014744",8676
"5626","E05014745",7505
"5627","E05014746",11560
"5628","E05014747",13552
"5629","E05014748",7847
"5630","E05014749",10805
"5631","E05014750",9745
"5632","E05014751",11334
"5633","E05014752",8551
"5634","E05014753",7455
"5635","E05014754",13058
"5636","E05014755",7401
"5637","E05014756",9260
"5638","E05014757",5443
"5639","E05014759",7572
"5640","E05014760",9292
"5641","E05014761",7508
"5642","E05014763",10230
"5643","E05014764",9266
"5644","E05014767",7762
